Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
712,25C STL TAC,171.687500,split,163.837500,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,St Louis Tactical (Linked*) [TG 1],,,,
713,ICE Tactical 3,163.112500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,ICE: National Tactical 3 [TG 1],,,,
714,TSA 172.9 $058,172.900000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Transportation Security Administration,,,,
715,USPS StL DC,164.700000,,0.600000,TSQL,156.7,156.7,023,NN,023,Tone->Tone,NFM,5.00,,50W,Distribution Center (Truck-Transport),,,,
716,USPS Insp 407775,407.775000,split,416.775000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Inspectors [TG 1] (Texas Control) (*A/I),,,,
717,USPS Insp 407725,407.725000,split,416.725000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Inspectors [TG 1],,,,
718,USPS DP Trns,169.612500,split,165.575000,DTCS,88.5,88.5,114,NN,114,Tone->Tone,NFM,5.00,,50W,Transit Ops (w/ CONTROL/DP),,,,
719,USPS StL TT,170.175000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Truck-Transport,,,,
720,USPS Interna,408.050000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Internal Ops,,,,
721,USPS MPO 1,166.225000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Main Post Office: Ops,,,,
722,USPS MPO 2,166.250000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Main Post Office: Ops,,,,
723,USPS MPO 3,169.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Main Post Office: Ops,,,,
724,USPS 409275,409.275000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations (120.0?),,,,
725,USPS 410.2,410.200000,,0.600000,TSQL,110.9,110.9,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
726,USPS Lambert,414.725000,,0.600000,TSQL,136.5,136.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Lambert Airport: Ops,,,,
727,USPS Securit,418.300000,,0.600000,TSQL,82.5,82.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Security,,,,
728,USPS Insp1/2,414.750000,split,407.775000,TSQL,82.5,82.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Inspectors [Ch 1/2],,,,
729,USPS Insp3/4,415.050000,,0.600000,TSQL,82.5,82.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Inspectors [Ch 3/4],,,,
730,USPS Insp5/6,415.450000,,0.600000,TSQL,82.5,82.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Inspectors [Ch 5/6],,,,
731,USPS DesPeres,464.550000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,"Pre-Sort Ops (1015 Grupp Rd, Des Peres)",,,,
732,USPS Ops TG1,406.537500,split,415.537500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
733,USPS Ops TG2,406.537500,split,415.537500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
734,USPS 4079375 TG3,407.937500,split,416.937500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Processing and Distribution Center [Ch 3],,,,
735,165.25 D466,165.250000,,0.600000,DTCS,88.5,88.5,466,NN,466,Tone->Tone,NFM,5.00,,50W,Security,,,,
736,170.4125 P25,170.412500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Operations,,,,
738,4090375 D131,409.075000,,0.600000,DTCS,88.5,88.5,131,NN,131,Tone->Tone,NFM,5.00,,50W,Operations (Attn Code Red All Clear),,,,
739,1655125 1000,165.212500,,0.600000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Carrier/Remote Link,,,,
740,165286 N650,165.286250,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,ATF (input to repeater ?),,,,
741,165375 N001,165.375000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,FBI? Law Enforcement,,,,
742,IRS StL 3,418.225000,,0.600000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Internal Revenue Service,,,,
743,IRS StL 1,418.175000,,0.600000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Internal Revenue Service,,,,
744,IRS StL 2,418.200000,,0.600000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Internal Revenue Service,,,,
745,USDoL StL 1,408.025000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,US Department of Labor,,,,
746,USDoL StL 2,166.250000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,US Department of Labor,,,,
747,USDoL N/WMob,406.200000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,US Department of Labor - N/W Mobile,,,,
748,418.55 D315,418.550000,,0.600000,DTCS,88.5,88.5,315,NN,315,Tone->Tone,NFM,5.00,,50W,Federal Government  (TSA? near Lambert),,,,
749,410.0375 103.5,410.037500,,0.600000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance,,,,
750,409.075 DMR,409.075000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (site 4?),,,,
751,FRBSL Security,406.662500,split,415.662500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Security,,,,
752,FRBSL Ops TG2,406.662500,split,415.662500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
753,JB HospOps 1,406.500000,split,415.500000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance (same as 407.8375) (*A/I),,,,
754,JB Security A1,408.000000,split,417.000000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Security [TG 1] (simulcast w/ 408.2375 at JC),,,,
756,JB HospOps 2,411.037500,split,416.037500,TSQL,103.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance - HVAC / Plumbing (*A/I),,,,
757,JB HospOps 3,407.837500,split,416.837500,TSQL,103.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance (same as 406.5) (*A/I),,,,
758,JB HospOps 4,412.162500,split,417.137500,TSQL,103.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance (*A/I),,,,
759,JB HospOps 5,411.762500,,0.600000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
761,JB HospOps 6,412.387500,,0.600000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
762,163.8375 N663,163.837500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,VA Police - Tone Carrier (See 25C),,,,
764,JC Security A1,408.237500,split,416.237500,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Security [TG 1] (simulcast w/ 408.0 at JB),,,,
765,JBNC Ops 1,166.712500,,0.600000,TSQL,91.5,91.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations / Military Honor Guard,,,,
766,JBNC Maintenance,172.687500,,0.600000,TSQL,91.5,91.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance,,,,
767,Balchem Ops A,463.337500,split,468.337500,DTCS,88.5,88.5,464,NN,464,Tone->Tone,NFM,5.00,,50W,Operations,,,,
768,Dial Warehouse A,451.187500,split,456.187500,DTCS,88.5,88.5,364,NN,364,Tone->Tone,NFM,5.00,,50W,Warehouse Ops,,,,
769,Dial Warehouse B,452.987500,split,457.987500,DTCS,88.5,88.5,371,NN,371,Tone->Tone,NFM,5.00,,50W,Warehouse Ops,,,,
770,Dial Electrician,462.087500,split,467.087500,DTCS,88.5,88.5,343,NN,343,Tone->Tone,NFM,5.00,,50W,Electricians (Phone Patch-Downtown) [Expired 11/14; in use 3/24],,,,
771,Macys WH A,463.887500,split,468.887500,TSQL,107.2,107.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations [Expired 7/22],,,,
772,BACC  Ops 2,452.000000,split,457.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations (D114?),,,,
773,BACC Ops 1,451.975000,split,456.975000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
774,BACC  Ops 3,452.150000,split,457.150000,DTCS,88.5,88.5,306,NN,306,Tone->Tone,NFM,5.00,,50W,Operations,,,,
775,BACC  Ops 4,461.425000,split,466.425000,DTCS,88.5,88.5,466,NN,466,Tone->Tone,NFM,5.00,,50W,Operations,,,,
776,BACC Ops 5,463.475000,split,469.475000,DTCS,88.5,88.5,516,NN,516,Tone->Tone,NFM,5.00,,50W,Operations,,,,
777,BACC Security,463.475000,split,469.475000,DTCS,88.5,88.5,174,NN,174,Tone->Tone,NFM,5.00,,50W,Campus Security,,,,
778,Boeing Ops 8,461.062500,,0.600000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
779,Boeing Fire,154.400000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Fire,,,,
780,Boeing Ops 1,463.762500,split,468.762500,TSQL,151.4,151.4,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations (LP R),,,,
781,SpecGxLLC Ops A,451.900000,split,456.900000,TSQL,131.8,131.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
782,Danforth B,451.325000,split,456.325000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations (not D143 or D632),,,,
783,Danforth A,461.375000,split,466.375000,DTCS,88.5,88.5,503,NN,503,Tone->Tone,NFM,5.00,,50W,Admin [no licensed input),,,,
784,Danforth 3,463.250000,split,468.250000,DTCS,88.5,88.5,503,NN,503,Tone->Tone,NFM,5.00,,50W,Community Channel [Ch 3],,,,
785,Nesher Rx Ops A,461.562500,split,466.562500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
786,Cott Beverages A,456.537500,,0.600000,DTCS,88.5,88.5,532,NN,532,Tone->Tone,NFM,5.00,,50W,Cott Beverages [Expired 11/23],,,,
787,KienstraConcrete,151.595000,,0.600000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Kienstra: Concrete (Bridgeton/Overland/Maryland Hts),,,,
788,SJM Sec/Shtt 1,464.900000,split,469.900000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Security Escort or Shuttle,,,,
789,SJM Sec/Mnt2,464.675000,split,469.675000,DTCS,88.5,88.5,306,NN,306,Tone->Tone,NFM,5.00,,50W,Security/Maintenance (Cancer Center),,,,
790,SJM Floor 1,453.000000,split,458.000000,DTCS,88.5,88.5,631,NN,631,Tone->Tone,NFM,5.00,,50W,In-House Patient Movement / Housekeeping,,,,
791,SJM Floor 2,453.000000,split,458.000000,DTCS,88.5,88.5,114,NN,114,Tone->Tone,NFM,5.00,,50W,In-House Patient Movement / Housekeeping,,,,
792,SJM Maintenance,464.675000,split,469.675000,DTCS,88.5,88.5,743,NN,743,Tone->Tone,NFM,5.00,,50W,Maintenance,,,,
793,SJM Ops,462.125000,split,467.125000,DTCS,88.5,88.5,223,NN,223,Tone->Tone,NFM,5.00,,50W,Operations,,,,
794,SJM Sec/Shtt 2,464.900000,split,469.900000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Security Escort or Shuttle,,,,
795,MH Maintenance,464.000000,split,469.000000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance Ch 7 (Warner License),,,,
796,MH Mnt/Grounds,463.575000,split,468.575000,TSQL,186.2,186.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Hospital Maintenance/Grounds (Warner License),,,,
797,MHS Maint 2,463.037500,split,468.037500,DTCS,88.5,88.5,654,NN,654,Tone->Tone,NFM,5.00,,50W,Maintenance Ops 2/Grounds,,,,
798,MHS Maint 1,451.175000,split,456.175000,TSQL,91.5,91.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance Ops 1,,,,
799,MHS Security/PT,463.062500,split,468.062500,DTCS,88.5,88.5,654,NN,654,Tone->Tone,NFM,5.00,,50W,Security / Patient Movement,,,,
800,MHS Ops B,463.312500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
801,HEAR400 114.8,155.400000,,0.600000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Patient Reports (MOBAP Frontenac),,,,
802,HEAR340 114.8,155.340000,,0.600000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Patient Reports,,,,
804,SLHC Maintenance,463.237500,split,468.237500,DTCS,88.5,88.5,371,NN,371,Tone->Tone,NFM,5.00,,50W,Maintenance / HVAC,,,,
805,SLHC Security,461.475000,split,466.475000,DTCS,88.5,88.5,506,NN,506,Tone->Tone,NFM,5.00,,50W,Security: Dispatch,,,,
806,SLHC Ops,461.937500,split,466.937500,DTCS,88.5,88.5,205,NN,205,Tone->Tone,NFM,5.00,,50W,Ops,,,,
807,CGCH Ops 1,464.325000,split,469.325000,DTCS,88.5,88.5,226,NN,226,Tone->Tone,NFM,5.00,,50W,Maintenance [Expired 9/21],,,,
808,CGCH Maint 1,452.125000,split,457.125000,DTCS,88.5,88.5,423,NN,423,Tone->Tone,NFM,5.00,,50W,Maintenance/HVAC/Electrical/Plumbing [Expired 9/21],,,,
809,CGCH Maint 2,452.125000,split,457.125000,DTCS,88.5,88.5,516,NN,516,Tone->Tone,NFM,5.00,,50W,Maintenance/HVAC/Electrical [Expired 9/21],,,,
810,SCHC Ops 2,464.775000,split,469.775000,DTCS,88.5,88.5,172,NN,172,Tone->Tone,NFM,5.00,,50W,Emergency Operations,,,,
811,SCHC Ops 3,461.912500,split,466.962500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations (not D432),,,,
813,SMHC Security,461.412500,split,466.412500,DTCS,88.5,88.5,506,NN,506,Tone->Tone,NFM,5.00,,50W,Security/Maintenance [Expired 4/18],,,,
814,SMHC Maint 2,464.775000,split,469.775000,DTCS,88.5,88.5,423,NN,423,Tone->Tone,NFM,5.00,,50W,Maintenance [Expired 4/18],,,,
815,SMHC Maint 1,464.775000,split,469.775000,DTCS,88.5,88.5,261,NN,261,Tone->Tone,NFM,5.00,,50W,Security/Maintenance [Expired 4/18],,,,
816,SMHC Maint 3,452.125000,split,457.125000,TSQL,107.2,107.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance (or D423) [Expired 4/18],,,,
817,SLU Security 1,462.275000,split,467.725000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,NFM,5.00,,50W,Security / Maintenance / Admin / Transportation [Expired 9/23],,,,
818,SLU Mnt/Adm2,464.425000,split,469.425000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance / Admin [Expired 9/23],,,,
819,SLU Paging,464.650000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Paging (Data/Voice) [Expired 4/17],,,,
820,DPHC Maint,451.425000,split,456.425000,DTCS,88.5,88.5,431,NN,431,Tone->Tone,NFM,5.00,,50W,Maintenance [Expired 11/23],,,,
821,DPHC Ops 1,461.462500,split,466.462500,DTCS,88.5,88.5,226,NN,226,Tone->Tone,NFM,5.00,,50W,Operations,,,,
822,DPHC Ops 3,451.575000,split,456.575000,DTCS,88.5,88.5,743,NN,743,Tone->Tone,NFM,5.00,,50W,Operations [Expired 11/23],,,,
823,DPHC Ops 4A,463.062500,split,468.062500,DTCS,88.5,88.5,431,NN,431,Tone->Tone,NFM,5.00,,50W,Operations / Security [Expired 11/13],,,,
824,DPHC Ops 2,464.437500,split,469.437500,DTCS,88.5,88.5,371,NN,371,Tone->Tone,NFM,5.00,,50W,Operations,,,,
825,DPHC Ops 4B,463.062500,,0.600000,DTCS,88.5,88.5,065,NN,065,Tone->Tone,NFM,5.00,,50W,Operations [Expired 11/13],,,,
826,BJC IH P/Trnsprt,463.750000,split,468.750000,DTCS,88.5,88.5,432,NN,432,Tone->Tone,NFM,5.00,,50W,In-House Patient Transport,,,,
827,BJ Voice Paging,464.575000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Voice Paging,,,,
828,AMH Security,464.475000,split,469.475000,DTCS,88.5,88.5,143,NN,143,Tone->Tone,NFM,5.00,,50W,Alton Memorial Hospital Security [Barnes Central]<b>[Expired 8/18; in use 11/23],,,,
831,BJH Clocks 72.22,72.220000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,GPS Based Clock System (CSQ),,,,
832,CHNE Security,463.325000,split,468.325000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,NFM,5.00,,50W,Security,,,,
833,CHNE Maint 1,464.825000,split,469.825000,TSQL,167.9,167.9,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance (restrooms),,,,
834,CHNE Floor,452.787500,split,457.787500,DTCS,88.5,88.5,245,NN,245,Tone->Tone,NFM,5.00,,50W,In-House Floor Ops (stretchers),,,,
835,CHNE Maint 2,464.062500,split,469.062500,DTCS,88.5,88.5,125,NN,125,Tone->Tone,NFM,5.00,,50W,Maintenance (LP),,,,
836,Barnes Central,452.687500,split,457.687500,DTCS,88.5,88.5,662,NN,662,Tone->Tone,NFM,5.00,,50W,Barnes Central - Hospital Net,,,,
838,Barnes Central,461.437500,split,466.437500,DTCS,88.5,88.5,664,NN,664,Tone->Tone,NFM,5.00,,50W,Barnes Central: Operations/Safety/Security [Expired 12/22*],,,,
839,WUH 464.875,464.875000,split,469.825000,TSQL,167.9,167.9,023,NN,023,Tone->Tone,NFM,5.00,,50W,Ops / Maintenance [Lic. to other Hospitals],,,,
840,WUH DMR Ops A,464.412500,split,469.412500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Radiology Maintenance (Private Call) [660 S Euclid],,,,
841,BJC WC Security,464.025000,split,469.025000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Security,,,,
842,BJC WC Ops 104,464.025000,split,469.025000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Hospital Ops,,,,
843,BJC WC Ops,464.425000,split,469.425000,DTCS,88.5,88.5,265,NN,265,Tone->Tone,NFM,5.00,,50W,Operations [Expired 2/21],,,,
